0.70596,0.59898,0.45692,0.53505,0.43682,0.41043,0.52641,0.69261,0.58812,0.4733,0.4794,0.45851,0.39157,0.37944
0.15239,-0.011593,-0.061991,0.10929,0.038127,0.10953,-0.12463,0.043455,-0.04793,-0.13632,0.015232,0.074026,-0.078122,-0.11416
-0.15438,-0.10975,-0.11771,-0.15761,0.32777,0.20491,-0.046331,-0.12452,-0.097994,-0.073566,-0.10462,0.36819,0.20669,-0.014669
0.079601,0.011057,-0.092842,0.018682,0.31118,0.23625,-0.12527,-0.014509,-0.079407,-0.13017,-0.023203,0.28351,0.0059442,-0.15849
0.38855,0.29393,0.22582,0.27476,0.41993,0.42322,0.20516,0.3487,0.24736,0.26343,0.27777,0.44145,0.30513,0.13801
0.037661,0.092652,0.20444,0.1733,0.069667,0.25057,-0.065238,0.077177,-0.028382,0.16615,0.19281,0.18376,0.1565,-0.28542
-0.1727,-0.016375,-0.14361,-0.16462,0.33114,0.27147,-0.079215,-0.15329,-0.11908,-0.10422,-0.11763,0.39383,0.20656,-0.15488
0.3136,0.22098,0.47809,0.46206,-0.046136,0.25814,0.20797,0.31533,0.13123,0.47064,0.50323,0.10012,0.26266,0.016875
0.4592,0.38202,0.43336,0.46661,0.28839,0.42979,0.2848,0.44897,0.29899,0.48892,0.51341,0.41263,0.45175,0.1481
0.13264,0.047824,0.043396,0.16465,0.10871,0.15777,-0.13716,0.028538,-0.051328,-0.024308,0.11684,0.11392,-0.036359,-0.18181
0.447,0.29741,0.4197,0.48501,0.2155,0.37418,0.20888,0.40958,0.21893,0.43232,0.49385,0.26565,0.25519,0.077768
0.14086,-0.043673,0.031842,0.16178,-0.07451,0.091317,-0.15006,0.074686,-0.07596,-0.028498,0.11965,0.001533,-0.01944,-0.13146
-0.25082,-0.10573,-0.32965,-0.36763,0.33011,0.11059,-0.14663,-0.20085,-0.082224,-0.2642,-0.31144,0.34397,0.017382,-0.0090493
-0.18487,0.078928,-0.18414,-0.20769,0.33688,0.12753,-0.0047986,-0.18599,-0.0029025,-0.15655,-0.24159,0.37492,0.087105,-0.03921
-0.069023,0.045157,0.088978,0.038133,0.25749,0.20736,0.054879,-0.043191,0.032782,0.044015,0.020607,0.23439,0.15232,0.012428
-0.045649,-0.11652,-0.10304,-0.035666,-0.017634,0.083029,-0.23384,-0.076296,-0.16655,-0.16346,-0.069548,0.054601,-0.12357,-0.27635
-0.089734,0.088658,-0.20909,-0.18065,0.40718,0.21718,0.011543,-0.12021,0.025796,-0.1817,-0.23546,0.40411,0.11884,0.025273
0.065244,0.11763,0.2813,0.25873,0.089611,0.25272,0.064511,0.07676,0.00052621,0.2578,0.24935,0.21874,0.22597,-0.13515
0.16974,0.22616,0.1331,0.17562,0.36792,0.31842,0.11284,0.15799,0.11461,0.16434,0.18696,0.40902,0.20519,-0.025772
0.24933,0.30631,0.29113,0.31839,0.35254,0.41234,0.20749,0.27715,0.22398,0.34394,0.37427,0.47734,0.3542,0.086319
-0.24815,-0.081897,-0.30976,-0.34821,0.33565,0.055297,-0.12691,-0.21412,-0.066039,-0.24352,-0.29358,0.37522,-0.025005,0.0052539
0.26394,0.22341,0.43814,0.42585,0.043466,0.29398,0.055557,0.24373,0.13723,0.40229,0.44369,0.12241,0.14454,-0.1237
