0.68681,0.67552,0.71714,0.68064,0.52123,0.55832,0.69199,0.68986,0.61763,0.71986,0.69302,0.67462,0.42942,0.62642
0.54487,0.53501,0.68856,0.68715,0.32895,0.44834,0.46528,0.53671,0.46614,0.67869,0.66805,0.5125,0.29557,0.30151
0.48858,0.48047,0.60512,0.57488,0.39035,0.51856,0.54184,0.4614,0.41255,0.61474,0.57848,0.47505,0.3428,0.38997
0.52903,0.49594,0.67661,0.67502,0.31629,0.46336,0.43471,0.5109,0.43265,0.67797,0.65793,0.50457,0.28292,0.26689
0.059075,0.045297,0.33673,0.24897,0.23853,0.31235,0.28187,0.083108,0.0090397,0.36685,0.28765,0.17634,-0.022535,0.18093
0.51619,0.49806,0.48623,0.49404,0.23947,0.29736,0.38466,0.49663,0.46355,0.4756,0.48714,0.4104,0.28456,0.34927
0.54405,0.51891,0.63904,0.63559,0.29541,0.43079,0.43576,0.5277,0.46336,0.62379,0.6226,0.48749,0.3094,0.28123
0.50931,0.47648,0.68348,0.66445,0.35828,0.55047,0.52703,0.48425,0.40001,0.6877,0.65457,0.49,0.3372,0.34076
0.50061,0.48211,0.63883,0.60759,0.3344,0.43459,0.52968,0.49482,0.4297,0.65954,0.62158,0.51295,0.21435,0.41657
0.32942,0.34176,0.17446,0.2811,-0.035292,-0.044997,-0.06625,0.30847,0.34897,0.12906,0.22623,0.10871,0.20459,-0.040922
0.51062,0.47972,0.67879,0.65169,0.35516,0.52429,0.51237,0.50026,0.41644,0.69246,0.65268,0.50481,0.29664,0.36448
0.61029,0.60043,0.63508,0.65388,0.27646,0.31881,0.41064,0.61521,0.56847,0.6153,0.63578,0.50878,0.27304,0.33827
-0.084632,-0.082613,-0.21737,-0.22963,-0.0085098,-0.14882,-0.17347,-0.050519,-0.0080991,-0.18831,-0.17353,-0.10238,-0.056502,0.031012
-0.11533,-0.095985,-0.2779,-0.30331,-0.081369,-0.30695,-0.20343,-0.069888,-0.015811,-0.24651,-0.20907,-0.14524,-0.29648,0.03153
0.1525,0.097851,0.2925,0.23684,0.16523,0.11975,0.20217,0.17164,0.080179,0.32546,0.25857,0.19023,-0.22018,0.19689
0.11711,0.10546,-0.042961,0.067829,-0.14696,-0.19903,-0.19875,0.09269,0.11934,-0.085969,0.015144,-0.11105,0.065473,-0.19571
-0.044083,-0.035534,-0.041444,-0.10475,0.081629,-0.096394,-0.0020303,0.01583,-0.0015118,0.0092287,-0.033459,0.027753,-0.29298,0.13643
0.63369,0.6336,0.68158,0.67356,0.35837,0.48073,0.59886,0.61644,0.57902,0.68386,0.67019,0.55979,0.38034,0.46585
0.53645,0.48777,0.68369,0.66396,0.34291,0.49619,0.50818,0.5243,0.42388,0.69768,0.66893,0.51725,0.23624,0.35501
0.51586,0.46677,0.67099,0.63772,0.30675,0.45361,0.45959,0.51146,0.40989,0.67492,0.64507,0.50385,0.27308,0.31206
-0.056337,-0.073756,0.014406,-0.055051,0.15215,0.039845,0.054416,-0.021029,-0.056867,0.034436,-0.014588,0.019635,-0.15448,0.10968
0.51391,0.47037,0.60609,0.60594,0.26383,0.34167,0.32796,0.50106,0.42369,0.59159,0.60775,0.44437,0.21596,0.21675
0.39091,0.36015,0.57643,0.51711,0.33031,0.37545,0.43079,0.42532,0.30842,0.59344,0.55214,0.45194,0.098868,0.34157
0.4254,0.42177,0.37705,0.41608,0.06333,0.15548,0.19428,0.3959,0.39013,0.36604,0.41408,0.29282,0.18403,0.11949
0.59046,0.58842,0.71775,0.68432,0.38674,0.51865,0.62147,0.58007,0.51647,0.72254,0.68238,0.59637,0.34733,0.49573
0.38166,0.44304,0.11765,0.14958,0.11127,-0.035802,0.22179,0.4068,0.44632,0.09918,0.14987,0.29098,0.25714,0.31342
0.54413,0.56552,0.69128,0.6399,0.40353,0.53949,0.65016,0.54165,0.50324,0.70431,0.65055,0.58825,0.36621,0.54869
0.54677,0.52623,0.56351,0.58252,0.24307,0.28291,0.31954,0.53024,0.49252,0.55026,0.57544,0.47191,0.2792,0.22273
0.51368,0.51828,0.36156,0.41787,0.1737,0.12673,0.20119,0.51413,0.52612,0.3456,0.38799,0.40521,0.30513,0.22902
0.42966,0.41456,0.55691,0.52318,0.37793,0.45931,0.50915,0.39448,0.3377,0.56416,0.52669,0.42702,0.28529,0.33148
0.21439,0.28919,0.37999,0.28129,0.29688,0.36736,0.50942,0.24615,0.23668,0.3998,0.3124,0.36398,0.17936,0.47627
0.49499,0.49227,0.61078,0.56665,0.38527,0.47214,0.55516,0.48965,0.40115,0.62559,0.56058,0.52438,0.28494,0.40532
0.23001,0.22747,0.58337,0.50764,0.32173,0.51558,0.53715,0.20976,0.10873,0.58793,0.4944,0.39293,0.21227,0.26839
-0.16889,-0.18721,0.24629,0.1787,0.16851,0.27055,0.14392,-0.14196,-0.25004,0.23855,0.14822,0.090951,-0.063472,-0.12761
0.53759,0.53397,0.65758,0.61458,0.40293,0.47932,0.5528,0.52549,0.48892,0.65725,0.61903,0.57097,0.3614,0.44943
-0.093872,-0.095828,0.26941,0.20059,0.16198,0.27755,0.16235,-0.089101,-0.15897,0.28061,0.19784,0.15766,0.015911,-0.055401
0.25878,0.22738,0.59461,0.53252,0.34798,0.50277,0.44844,0.24059,0.12481,0.59915,0.53197,0.41782,0.22547,0.17256
0.59585,0.58859,0.72108,0.69299,0.39463,0.51472,0.59531,0.57718,0.51933,0.72541,0.69391,0.59369,0.38489,0.4504
0.30264,0.33326,0.47099,0.44111,0.1885,0.25235,0.30924,0.31353,0.29314,0.45175,0.43115,0.33703,0.2786,0.25737
0.01677,0.040616,0.30403,0.26282,0.098424,0.17292,0.16363,0.040269,-0.01985,0.27104,0.21904,0.15854,0.065227,-0.0050605
0.14459,0.12628,0.46763,0.39665,0.34436,0.4413,0.35967,0.11767,0.032148,0.48778,0.40894,0.35308,0.17223,0.11941
0.54985,0.5533,0.65111,0.63427,0.37951,0.47787,0.57635,0.5403,0.52095,0.64887,0.60595,0.52718,0.32644,0.46153
0.58404,0.56522,0.70349,0.68602,0.32929,0.49089,0.53111,0.57394,0.51147,0.69905,0.67433,0.56224,0.32947,0.39277
0.598,0.57999,0.73896,0.71372,0.3917,0.53043,0.59755,0.59058,0.51179,0.7378,0.70532,0.60399,0.33258,0.4381
0.57273,0.55826,0.47945,0.50689,0.18976,0.1889,0.3007,0.56034,0.54917,0.46332,0.51549,0.42985,0.27935,0.27806
0.6194,0.59953,0.68987,0.68844,0.35003,0.48538,0.54959,0.59381,0.54312,0.69087,0.67672,0.55067,0.36366,0.41358
0.53734,0.54705,0.30815,0.37187,0.1969,0.038897,0.22921,0.54386,0.54829,0.27535,0.32887,0.4116,0.31424,0.30905
0.56825,0.59016,0.69743,0.64518,0.41754,0.53367,0.66436,0.5642,0.52674,0.70946,0.65861,0.58239,0.35047,0.57123
0.51965,0.57787,0.53704,0.48789,0.34436,0.39828,0.60008,0.52312,0.54887,0.55023,0.49829,0.5323,0.37987,0.57511
0.52443,0.5152,0.56865,0.57175,0.24176,0.34964,0.39991,0.5037,0.4873,0.57608,0.56839,0.47716,0.31,0.33914
0.54886,0.54539,0.63359,0.62332,0.32163,0.43278,0.49135,0.53031,0.49861,0.64016,0.61062,0.52187,0.33767,0.39938
0.62442,0.63455,0.71595,0.69274,0.3923,0.52032,0.60161,0.61414,0.57826,0.71846,0.68776,0.58909,0.39462,0.48764
0.56702,0.53506,0.45565,0.50856,0.18033,0.18066,0.24321,0.55331,0.53939,0.43689,0.48803,0.40266,0.27737,0.25497
0.64275,0.63078,0.69686,0.68663,0.30961,0.43857,0.51323,0.6324,0.59585,0.69419,0.68894,0.5778,0.36114,0.41794
0.62488,0.6031,0.60045,0.63462,0.23439,0.34199,0.35434,0.60499,0.57118,0.58497,0.61728,0.50679,0.37957,0.25489
0.64329,0.65016,0.72108,0.70149,0.3916,0.53652,0.61093,0.63779,0.59499,0.7157,0.6916,0.61772,0.40978,0.50633
0.55729,0.53754,0.48669,0.54411,0.18254,0.19688,0.21338,0.55372,0.50975,0.45671,0.518,0.40973,0.2925,0.17665
0.59398,0.57157,0.69968,0.68805,0.38491,0.49721,0.53663,0.57696,0.52101,0.70677,0.68253,0.5678,0.3464,0.39112
0.38022,0.33384,0.59978,0.58656,0.313,0.48514,0.38534,0.34785,0.23891,0.59401,0.56672,0.42335,0.28282,0.095657
0.14074,0.1824,0.4103,0.33409,0.21299,0.37265,0.44481,0.13104,0.098366,0.40892,0.33361,0.31906,0.16617,0.24826
0.43712,0.44796,0.61773,0.57137,0.36279,0.51531,0.54691,0.42449,0.37131,0.63824,0.59281,0.52595,0.33965,0.41122
-0.2891,-0.3222,0.084987,0.0032902,0.10405,0.15385,-0.006234,-0.30863,-0.38229,0.083119,-0.02016,-0.037474,-0.14909,-0.1935
0.56226,0.51534,0.70024,0.69132,0.31066,0.49087,0.48735,0.55089,0.44738,0.69915,0.68241,0.52169,0.2935,0.30314
0.35625,0.34468,0.15829,0.26426,-0.0047625,-0.031706,-0.098509,0.33499,0.36787,0.11838,0.22446,0.14743,0.1993,-0.050019
0.55409,0.49167,0.70264,0.69469,0.30496,0.49572,0.47892,0.53605,0.42487,0.69063,0.66902,0.52276,0.29802,0.28419
0.52607,0.53396,0.36948,0.43664,0.13033,0.14735,0.20335,0.50127,0.51742,0.35377,0.42805,0.35425,0.36192,0.18905
0.43155,0.42346,0.60296,0.58512,0.30764,0.44159,0.40229,0.40726,0.36598,0.60525,0.56917,0.46742,0.2878,0.2643
0.54648,0.5267,0.52368,0.56126,0.23403,0.27981,0.25574,0.53272,0.4998,0.5008,0.53404,0.41813,0.32507,0.18791
0.38534,0.37489,0.55179,0.53715,0.27244,0.42748,0.37035,0.35689,0.32159,0.55537,0.52341,0.4259,0.29161,0.20183
0.51862,0.5088,0.5442,0.57799,0.18588,0.3015,0.25925,0.49926,0.47429,0.52604,0.55507,0.44575,0.36198,0.15031
0.49428,0.47022,0.64911,0.63955,0.33597,0.47065,0.47123,0.4866,0.40083,0.64984,0.63444,0.50931,0.30846,0.2898
0.54859,0.52499,0.70471,0.68171,0.3707,0.5163,0.51625,0.53282,0.45934,0.70425,0.67301,0.54408,0.35722,0.35292
0.46552,0.49113,0.67143,0.62477,0.40791,0.55318,0.65839,0.45274,0.40057,0.68343,0.6222,0.52606,0.3322,0.47498
0.578,0.59199,0.50447,0.53156,0.22259,0.32142,0.40061,0.55492,0.56082,0.50433,0.52182,0.45753,0.42589,0.34707
0.18104,0.14948,0.55283,0.495,0.33473,0.55476,0.45234,0.14415,0.047829,0.54712,0.46314,0.33974,0.21222,0.14263
0.55456,0.5199,0.69343,0.68237,0.31163,0.47056,0.47308,0.53619,0.45969,0.68805,0.66785,0.53493,0.34541,0.3078
0.48291,0.4293,0.66947,0.64919,0.34763,0.50029,0.49466,0.45482,0.36238,0.65422,0.61684,0.48403,0.27459,0.29392
0.26756,0.21519,0.60095,0.548,0.35852,0.46936,0.43797,0.28255,0.13935,0.59685,0.53612,0.42612,0.10438,0.21949
0.14055,0.12252,0.39133,0.34328,0.26525,0.39371,0.31056,0.11758,0.057547,0.37623,0.3268,0.22697,0.15846,0.12337
0.27402,0.22435,0.60094,0.53786,0.36518,0.46701,0.46856,0.2869,0.13432,0.60686,0.53734,0.42723,0.086782,0.23151
0.55448,0.51584,0.72279,0.69873,0.37436,0.51532,0.53241,0.54673,0.44614,0.72646,0.69839,0.56037,0.31093,0.35633
0.58263,0.54271,0.71657,0.70573,0.37984,0.52043,0.54816,0.55541,0.46677,0.71392,0.69661,0.56162,0.35058,0.36291
0.52314,0.49673,0.6882,0.65801,0.36311,0.50552,0.48799,0.5235,0.41972,0.69151,0.65775,0.54821,0.32702,0.33305
0.51058,0.48885,0.66932,0.65108,0.35113,0.48501,0.46684,0.50317,0.42264,0.68016,0.64523,0.53158,0.32049,0.29924
0.43319,0.39557,0.62846,0.57851,0.3757,0.48585,0.51698,0.42456,0.32457,0.62898,0.58125,0.47178,0.2492,0.34829
0.58147,0.55212,0.71999,0.684,0.43042,0.53626,0.60098,0.58032,0.48211,0.72502,0.68512,0.58802,0.36496,0.4374
-0.37334,-0.38316,-0.22525,-0.24523,-0.028744,0.0185,-0.10099,-0.4011,-0.40028,-0.21588,-0.25963,-0.23517,-0.19375,-0.22584
0.49421,0.46842,0.69381,0.65467,0.38526,0.56385,0.55073,0.47648,0.37943,0.70235,0.65036,0.53718,0.35757,0.35649
0.49791,0.52066,0.63065,0.57762,0.39197,0.50949,0.59155,0.49123,0.45991,0.64588,0.58889,0.54846,0.37562,0.52225
0.54827,0.54112,0.63934,0.60785,0.39775,0.50982,0.57288,0.5415,0.47502,0.63939,0.60135,0.54695,0.39315,0.46369
0.41975,0.44777,0.61066,0.53962,0.39846,0.47167,0.60155,0.42679,0.37655,0.62796,0.5678,0.50268,0.19519,0.49934
0.32138,0.37021,0.51814,0.42836,0.36415,0.44617,0.59121,0.34701,0.29873,0.54546,0.45328,0.44244,0.18441,0.47636
0.16451,0.20625,0.39174,0.31025,0.37385,0.44374,0.51472,0.17399,0.13233,0.41503,0.31428,0.34568,0.19447,0.36284
-0.3236,-0.30253,-0.18701,-0.1969,-0.003194,-0.044736,-0.12908,-0.33952,-0.33439,-0.1915,-0.21738,-0.17934,-0.20734,-0.24363
0.047536,0.09175,0.33677,0.22592,0.2099,0.29247,0.42155,0.062743,0.015624,0.35216,0.24799,0.24854,0.042809,0.29156
-0.042213,0.0051767,0.29462,0.19302,0.18264,0.28539,0.34339,-0.027367,-0.050269,0.31909,0.20674,0.18688,0.086773,0.21362
0.54582,0.51648,0.71679,0.69444,0.37336,0.5213,0.54362,0.53132,0.4364,0.71912,0.68879,0.55356,0.29735,0.35668
0.57896,0.53062,0.68466,0.67911,0.28953,0.45987,0.46842,0.56512,0.47023,0.67581,0.6711,0.51678,0.29467,0.30811
0.44868,0.40282,0.66103,0.61853,0.39174,0.46754,0.48674,0.46574,0.34857,0.64994,0.61178,0.52513,0.17869,0.35874
-0.34539,-0.3506,-0.18248,-0.23819,0.10819,0.10267,-0.14811,-0.35264,-0.356,-0.15523,-0.17145,-0.13715,-0.15921,-0.1774
0.23943,0.20636,0.52729,0.46373,0.36587,0.47527,0.41264,0.20991,0.11981,0.53963,0.47722,0.367,0.18446,0.23134
0.36541,0.32305,0.60342,0.54151,0.39133,0.51394,0.47258,0.35221,0.26904,0.59426,0.54311,0.43252,0.21616,0.3027
0.16628,0.13651,0.42704,0.41018,0.21886,0.42154,0.27685,0.14342,0.038686,0.42404,0.40311,0.27898,0.13222,0.026841
0.52538,0.48083,0.63759,0.64184,0.32823,0.44028,0.43929,0.51734,0.41537,0.63052,0.63427,0.50576,0.28169,0.25235
0.58376,0.55193,0.70929,0.7006,0.35072,0.48829,0.54165,0.56383,0.48263,0.69719,0.68365,0.54697,0.30491,0.38471
0.46209,0.4211,0.62183,0.58084,0.38056,0.44793,0.46313,0.47211,0.3545,0.60988,0.59191,0.51866,0.22664,0.3214
0.50357,0.44075,0.67875,0.64547,0.34215,0.4676,0.49094,0.49809,0.38882,0.67217,0.64979,0.51988,0.27686,0.32044
0.059584,0.066529,0.22528,0.17793,0.10344,0.22061,0.28421,0.036087,-0.010305,0.23367,0.16234,0.10282,0.047954,0.096874
0.58887,0.58866,0.72062,0.68086,0.45144,0.54436,0.6652,0.58906,0.53309,0.72949,0.68627,0.6063,0.33109,0.54841
0.38173,0.39715,0.59555,0.52873,0.41191,0.53141,0.61499,0.37669,0.31082,0.60574,0.52913,0.48083,0.27307,0.44695
0.52529,0.50676,0.69119,0.64839,0.44291,0.55124,0.57272,0.51602,0.42802,0.69891,0.65631,0.56971,0.33382,0.40968
0.57042,0.56565,0.71896,0.68047,0.42977,0.5799,0.66163,0.55744,0.47827,0.72595,0.67741,0.57647,0.35579,0.49991
0.65362,0.62481,0.71986,0.71119,0.39385,0.50409,0.5593,0.63709,0.564,0.71593,0.71363,0.59823,0.38489,0.42045
0.58548,0.58039,0.64301,0.61299,0.37359,0.46391,0.58796,0.57573,0.53399,0.65189,0.62873,0.55186,0.35201,0.51945
0.5131,0.47483,0.67115,0.6281,0.41576,0.54282,0.54093,0.49298,0.41058,0.68361,0.6413,0.53289,0.29481,0.40405
0.6011,0.59402,0.70796,0.68116,0.40306,0.51388,0.60667,0.59835,0.51752,0.71312,0.68661,0.61244,0.38785,0.45116
0.61246,0.59806,0.71243,0.67637,0.39536,0.50654,0.59764,0.61714,0.5416,0.72214,0.69153,0.61438,0.38779,0.47941
0.62773,0.60819,0.68745,0.67859,0.40883,0.49387,0.56647,0.62118,0.54456,0.69159,0.68719,0.59294,0.36163,0.48699
0.55554,0.52872,0.72642,0.69192,0.41703,0.55675,0.61393,0.55395,0.43989,0.72794,0.68664,0.59606,0.33818,0.43358
0.52849,0.53067,0.68384,0.63258,0.44235,0.55858,0.67192,0.51839,0.43999,0.69151,0.63088,0.58112,0.36931,0.52467
0.53776,0.55788,0.65336,0.59852,0.4283,0.50901,0.67728,0.54075,0.4854,0.66943,0.6079,0.56988,0.35167,0.56133
0.55044,0.55075,0.68741,0.63849,0.46653,0.53233,0.66688,0.55514,0.46828,0.70133,0.64761,0.57997,0.282,0.5514
0.61152,0.594,0.70336,0.67888,0.43334,0.54622,0.64801,0.60698,0.50428,0.70921,0.67239,0.60513,0.3614,0.49086
0.37223,0.36568,0.51171,0.48571,0.37877,0.33188,0.42183,0.37495,0.32836,0.51849,0.4833,0.43066,0.26642,0.32673
0.12902,0.17592,0.19191,0.14042,0.26832,0.18915,0.2162,0.12655,0.14837,0.1828,0.14628,0.22099,0.24957,0.16389
0.054648,0.030008,0.2704,0.19724,0.47017,0.33891,0.26679,0.073858,-0.072829,0.26015,0.22272,0.27331,0.20994,0.048346
0.22151,0.20731,0.16591,0.19741,0.21137,0.24902,0.09666,0.17795,0.20761,0.13151,0.15447,0.15767,0.22977,0.052006
-0.36176,-0.37906,-0.37277,-0.35714,0.12276,-0.19219,-0.34007,-0.35083,-0.35103,-0.37604,-0.34704,-0.26708,-0.20889,-0.26176
0.15157,0.18578,0.29956,0.23493,0.27979,0.28889,0.27884,0.17884,0.13493,0.33401,0.27863,0.25889,0.19819,0.26835
0.46381,0.39471,0.59531,0.57692,0.49914,0.42495,0.45381,0.44489,0.31724,0.58651,0.55534,0.44574,0.21046,0.29056
0.30788,0.26399,0.40125,0.34154,0.22485,0.11245,0.26099,0.36888,0.25617,0.40997,0.40983,0.32423,-0.18871,0.35475
-0.11708,-0.063856,-0.32892,-0.30889,-0.20782,-0.41566,-0.28664,-0.02945,0.050973,-0.32606,-0.24661,-0.15497,-0.3255,0.051805
0.41069,0.36867,0.55526,0.49529,0.31021,0.29243,0.40426,0.45805,0.32602,0.56939,0.54608,0.44836,-0.02651,0.40593
0.37171,0.33806,0.52114,0.45296,0.31304,0.25825,0.37607,0.42532,0.30698,0.53242,0.50159,0.43888,-0.058568,0.39606
0.36601,0.3229,0.55066,0.4805,0.27672,0.31357,0.41229,0.40748,0.2771,0.5636,0.53201,0.41309,-0.066954,0.39191
0.41155,0.37916,0.55377,0.49128,0.31766,0.28373,0.41304,0.45937,0.33896,0.57071,0.54508,0.46477,-0.020021,0.41689
0.32165,0.27359,0.42142,0.36057,0.20339,0.13526,0.25245,0.37885,0.26613,0.43606,0.43095,0.34167,-0.16802,0.34222
0.26548,0.23988,0.16993,0.1575,0.043536,-0.15122,0.04422,0.34221,0.28923,0.16991,0.23112,0.17805,-0.27885,0.29888
0.39752,0.36231,0.51543,0.45421,0.29735,0.24244,0.37654,0.44794,0.33179,0.53278,0.51262,0.43683,-0.058642,0.4201
0.34748,0.30824,0.47099,0.40397,0.28448,0.21248,0.33143,0.4089,0.29179,0.48595,0.47189,0.39731,-0.11295,0.38082
0.43461,0.43597,0.44353,0.39933,0.27324,0.17643,0.34511,0.50044,0.42611,0.45978,0.47492,0.42448,-0.0078257,0.46831
0.29972,0.31918,0.20032,0.18503,0.081906,-0.066651,0.13765,0.37344,0.35407,0.18966,0.23702,0.24582,-0.14656,0.37072
0.40432,0.3608,0.52447,0.46417,0.28268,0.25081,0.36758,0.45742,0.33223,0.53914,0.52388,0.43227,-0.064048,0.4048
0.43574,0.40592,0.62128,0.54346,0.39531,0.43434,0.52853,0.46391,0.34586,0.6351,0.58628,0.51264,0.077495,0.47393
0.61193,0.57985,0.72529,0.70044,0.42699,0.51614,0.58832,0.61235,0.50749,0.7209,0.69731,0.60089,0.30003,0.42872
0.54463,0.51056,0.72166,0.67032,0.45802,0.5516,0.60964,0.54896,0.43415,0.72742,0.68043,0.57923,0.24338,0.46465
