0.63235,0.2288,0.32552,0.24832,0.61691,0.51007,0.54408,0.53688,0.147,0.36234,0.28641,0.57404,0.38606,0.40326
0.18877,-0.21537,0.18518,-0.17736,0.576,0.3285,0.37622,0.020832,-0.25559,0.21915,-0.14479,0.56101,0.38905,0.17221
0.059293,-0.33501,0.18332,-0.20873,0.42295,0.15697,0.32381,-0.048237,-0.32848,0.16943,-0.19936,0.43125,0.21355,0.14828
0.18,-0.25229,0.13025,-0.23061,0.54896,0.21678,0.40649,-0.030551,-0.3446,0.14719,-0.2316,0.54824,0.32169,0.15038
0.15155,-0.27759,0.035979,-0.33069,0.51951,0.1337,0.38333,-0.0013111,-0.36584,0.051837,-0.30328,0.53416,0.27074,0.15274
0.15785,-0.20297,0.073049,-0.2797,0.56695,0.22571,0.41276,-0.04672,-0.33681,0.050509,-0.32654,0.5708,0.36255,0.17628
0.18064,-0.25631,0.093074,-0.29702,0.57422,0.25106,0.40304,-0.017532,-0.34187,0.097167,-0.28011,0.57188,0.3646,0.16764
0.18317,-0.16581,0.27282,-0.11856,0.54977,0.28745,0.44865,0.026477,-0.21606,0.28201,-0.096503,0.52113,0.31018,0.2575
0.26879,-0.2119,0.11127,-0.2512,0.59875,0.22468,0.44587,0.067678,-0.29947,0.13315,-0.22955,0.58019,0.35359,0.19179
0.28305,-0.11492,0.28743,-0.089122,0.60219,0.3711,0.46211,0.081148,-0.16713,0.27728,-0.088144,0.58611,0.4146,0.29335
0.20182,-0.25104,0.12588,-0.25177,0.55705,0.22863,0.41242,0.012977,-0.33278,0.13932,-0.22948,0.55753,0.32163,0.17193
0.28313,-0.070237,0.26297,0.027791,0.53014,0.34388,0.37675,0.096563,-0.030531,0.313,0.092676,0.51487,0.39269,0.26551
0.069062,-0.36847,0.010162,-0.37457,0.45186,0.073172,0.30084,-0.038305,-0.3953,0.05975,-0.2899,0.4807,0.22751,0.064419
0.17774,-0.34875,0.1322,-0.27979,0.50591,0.1516,0.39671,0.01348,-0.36961,0.15756,-0.23061,0.52402,0.21389,0.15022
0.20421,-0.31526,0.10387,-0.26219,0.4874,0.1286,0.36373,0.031871,-0.33337,0.12045,-0.233,0.50306,0.25177,0.11708
0.17952,-0.16107,0.18425,-0.19844,0.58479,0.33129,0.41445,-0.011058,-0.26116,0.18182,-0.21195,0.56372,0.4177,0.2344
0.18042,-0.31391,0.063668,-0.32556,0.5401,0.15892,0.39143,0.0034881,-0.37592,0.084169,-0.30291,0.55087,0.28017,0.13616
